year,isic_section_index,isic_section_name,industry_name,skill_group_category,skill_group_name,skill_group_rank
2015,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Law,1
2015,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Contract Law,2
2015,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Labor and Employment Law,3
2015,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Intellectual Property,4
2015,M,Professional scientific and technical activities,Legal Services,Soft Skills,Negotiation,5
2015,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,International Law,6
2015,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Family Law,7
2015,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Criminal Law,8
2015,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Tax Law,9
2015,M,Professional scientific and technical activities,Legal Services,Business Skills,Growth Strategies,10
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Financial Accounting,1
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Management Consulting,2
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Business Management,3
2015,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Leadership,4
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Auditing,5
2015,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Negotiation,6
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Project Management,7
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Employee Learning & Development,8
2015,M,Professional scientific and technical activities,Management Consulting,Business Skills,Entrepreneurship,9
2015,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Teamwork,10
2015,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Pharmaceutical Manufacturing,1
2015,M,Professional scientific and technical activities,Biotechnology,Disruptive Tech Skills,Genetic Engineering,2
2015,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Evolutionary Biology,3
2015,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Research,4
2015,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Physiology,5
2015,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Organic Chemistry,6
2015,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Environmental Science,7
2015,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Biomedical Engineering,8
2015,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Pharmaceutics,9
2015,M,Professional scientific and technical activities,Biotechnology,Business Skills,Product Development,10
2015,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Veterinary Medicine,1
2015,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Zoology,2
2015,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Agricultural Production,3
2015,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,General Surgery,4
2015,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Research,5
2015,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Anesthesiology,6
2015,M,Professional scientific and technical activities,Veterinary,Tech Skills,Digital Literacy,7
2015,M,Professional scientific and technical activities,Veterinary,Soft Skills,Communication,8
2015,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Evolutionary Biology,9
2015,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Environmental Science,10
2015,M,Professional scientific and technical activities,Accounting,Business Skills,Auditing,1
2015,M,Professional scientific and technical activities,Accounting,Business Skills,Financial Accounting,2
2015,M,Professional scientific and technical activities,Accounting,Business Skills,Tax Accounting,3
2015,M,Professional scientific and technical activities,Accounting,Business Skills,Bookkeeping,4
2015,M,Professional scientific and technical activities,Accounting,Business Skills,Management Accounting,5
2015,M,Professional scientific and technical activities,Accounting,Business Skills,Accounts Payable,6
2015,M,Professional scientific and technical activities,Accounting,Soft Skills,Teamwork,7
2015,M,Professional scientific and technical activities,Accounting,Tech Skills,Digital Literacy,8
2015,M,Professional scientific and technical activities,Accounting,Business Skills,Payroll Services,9
2015,M,Professional scientific and technical activities,Accounting,Business Skills,Business Management,10
2015,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Architecture,1
2015,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Urban Planning,2
2015,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Interior Design,3
2015,M,Professional scientific and technical activities,Architecture & Planning,Tech Skills,Graphic Design,4
2015,M,Professional scientific and technical activities,Architecture & Planning,Tech Skills,Animation,5
2015,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Construction Engineering,6
2015,M,Professional scientific and technical activities,Architecture & Planning,Business Skills,Project Management,7
2015,M,Professional scientific and technical activities,Architecture & Planning,Tech Skills,Digital Literacy,8
2015,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Industrial Design,9
2015,M,Professional scientific and technical activities,Architecture & Planning,Soft Skills,Negotiation,10
2015,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Research,1
2015,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Teaching,2
2015,M,Professional scientific and technical activities,Research,Disruptive Tech Skills,Data Science,3
2015,M,Professional scientific and technical activities,Research,Tech Skills,Scientific Computing,4
2015,M,Professional scientific and technical activities,Research,Disruptive Tech Skills,Genetic Engineering,5
2015,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Environmental Science,6
2015,M,Professional scientific and technical activities,Research,Soft Skills,Communication,7
2015,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Physiology,8
2015,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Public Policy,9
2015,M,Professional scientific and technical activities,Research,Tech Skills,Digital Literacy,10
2015,M,Professional scientific and technical activities,Executive Office,Tech Skills,Digital Literacy,1
2015,M,Professional scientific and technical activities,Executive Office,Soft Skills,Leadership,2
2015,M,Professional scientific and technical activities,Executive Office,Business Skills,Business Management,3
2015,M,Professional scientific and technical activities,Executive Office,Soft Skills,Negotiation,4
2015,M,Professional scientific and technical activities,Executive Office,Business Skills,Project Management,5
2015,M,Professional scientific and technical activities,Executive Office,Business Skills,Administrative Assistance,6
2015,M,Professional scientific and technical activities,Executive Office,Specialized Industry Skills,Event Planning,7
2015,M,Professional scientific and technical activities,Executive Office,Business Skills,Employee Learning & Development,8
2015,M,Professional scientific and technical activities,Executive Office,Business Skills,Entrepreneurship,9
2015,M,Professional scientific and technical activities,Executive Office,Soft Skills,Communication,10
2015,M,Professional scientific and technical activities,Marketing & Advertising,Business Skills,Advertising,1
2015,M,Professional scientific and technical activities,Marketing & Advertising,Business Skills,Digital Marketing,2
2015,M,Professional scientific and technical activities,Marketing & Advertising,Business Skills,Product Marketing,3
2015,M,Professional scientific and technical activities,Marketing & Advertising,Tech Skills,Social Media,4
2015,M,Professional scientific and technical activities,Marketing & Advertising,Tech Skills,Graphic Design,5
2015,M,Professional scientific and technical activities,Marketing & Advertising,Soft Skills,Teamwork,6
2015,M,Professional scientific and technical activities,Marketing & Advertising,Specialized Industry Skills,Event Planning,7
2015,M,Professional scientific and technical activities,Marketing & Advertising,Soft Skills,Leadership,8
2015,M,Professional scientific and technical activities,Marketing & Advertising,Business Skills,Business Management,9
2015,M,Professional scientific and technical activities,Marketing & Advertising,Tech Skills,Digital Literacy,10
2015,M,Professional scientific and technical activities,Information Services,Business Skills,Business Management,1
2015,M,Professional scientific and technical activities,Information Services,Business Skills,Management Consulting,2
2015,M,Professional scientific and technical activities,Information Services,Business Skills,Project Management,3
2015,M,Professional scientific and technical activities,Information Services,Soft Skills,Leadership,4
2015,M,Professional scientific and technical activities,Information Services,Tech Skills,Social Media,5
2015,M,Professional scientific and technical activities,Information Services,Tech Skills,Digital Literacy,6
2015,M,Professional scientific and technical activities,Information Services,Specialized Industry Skills,Research,7
2015,M,Professional scientific and technical activities,Information Services,Business Skills,Product Marketing,8
2015,M,Professional scientific and technical activities,Information Services,Disruptive Tech Skills,Data Science,9
2015,M,Professional scientific and technical activities,Information Services,Tech Skills,Data Storage Technologies,10
2015,M,Professional scientific and technical activities,Environmental Services,Specialized Industry Skills,Environmental Consulting,1
2015,M,Professional scientific and technical activities,Environmental Services,Specialized Industry Skills,Environmental Science,2
2015,M,Professional scientific and technical activities,Environmental Services,Specialized Industry Skills,Water Engineering,3
2015,M,Professional scientific and technical activities,Environmental Services,Specialized Industry Skills,Environmental Engineering,4
